time,lat,lon,ssp126_tg_mean_p10,ssp126_tg_mean_p50,ssp126_tg_mean_p90,ssp245_tg_mean_p10,ssp245_tg_mean_p50,ssp245_tg_mean_p90,ssp585_tg_mean_p10,ssp585_tg_mean_p50,ssp585_tg_mean_p90
2048-02-01,43.708333225,-79.375002465,-5.37,-1.29,1.82,-3.80,-0.17,1.19,-2.78,0.49,4.42
2048-03-01,43.708333225,-79.375002465,0.59,3.73,6.44,0.72,3.81,5.13,2.72,4.51,7.95
2048-04-01,43.708333225,-79.375002465,7.72,9.26,13.20,7.76,9.35,10.86,8.44,9.98,12.47
2048-05-01,43.708333225,-79.375002465,12.81,15.18,17.30,13.25,15.28,16.86,13.42,15.43,17.33
2048-06-01,43.708333225,-79.375002465,18.63,20.71,22.26,19.39,21.14,23.58,19.92,21.40,23.08
2048-07-01,43.708333225,-79.375002465,22.11,23.66,25.87,22.22,23.97,25.94,22.34,24.39,26.31
2048-08-01,43.708333225,-79.375002465,21.00,23.13,24.94,21.44,23.19,25.29,21.72,23.75,25.66
2048-09-01,43.708333225,-79.375002465,16.63,18.42,20.26,17.23,19.52,21.51,16.87,18.95,21.30
2048-10-01,43.708333225,-79.375002465,10.44,12.90,14.93,10.19,12.19,15.06,11.05,12.53,15.23
2048-11-01,43.708333225,-79.375002465,4.42,6.25,8.22,5.19,7.08,8.89,4.90,6.74,9.35
2048-12-01,43.708333225,-79.375002465,-1.19,0.92,3.88,-2.11,1.28,4.06,0.19,2.24,6.16
2049-01-01,43.708333225,-79.375002465,-5.44,-2.07,1.77,-6.79,-1.90,0.85,-3.39,-0.15,2.33
2049-02-01,43.708333225,-79.375002465,-4.63,-1.03,1.49,-4.31,-0.89,2.47,-4.70,-0.40,3.43
2049-03-01,43.708333225,-79.375002465,0.27,2.17,5.51,1.35,3.43,5.47,0.92,4.38,8.86
2049-04-01,43.708333225,-79.375002465,6.45,9.74,11.23,6.87,9.89,13.34,7.27,10.11,12.65
2049-05-01,43.708333225,-79.375002465,13.18,15.77,17.54,13.52,15.35,17.80,14.12,15.90,18.03
2049-06-01,43.708333225,-79.375002465,19.55,20.55,22.90,18.96,20.59,22.06,19.32,21.51,24.52
2049-07-01,43.708333225,-79.375002465,21.54,24.02,25.57,22.67,24.08,26.16,22.45,24.35,27.25
2049-08-01,43.708333225,-79.375002465,21.02,22.63,24.40,21.54,23.24,25.19,22.21,23.92,26.40
2049-09-01,43.708333225,-79.375002465,15.97,18.75,21.13,17.10,18.74,20.71,17.35,20.21,22.87
2049-10-01,43.708333225,-79.375002465,10.02,12.47,15.37,10.83,13.07,14.85,11.39,13.46,15.66
2049-11-01,43.708333225,-79.375002465,4.99,7.34,9.41,4.65,6.81,8.77,4.85,7.11,8.55
2049-12-01,43.708333225,-79.375002465,-2.03,0.90,3.90,-1.85,2.03,4.57,-1.54,1.29,4.03
2050-01-01,43.708333225,-79.375002465,-4.04,-1.23,1.26,-4.45,-0.70,2.31,-4.00,-0.28,2.74
2050-02-01,43.708333225,-79.375002465,-4.54,-0.46,2.51,-4.97,-1.53,1.61,-3.01,0.62,3.74
2050-03-01,43.708333225,-79.375002465,-0.98,2.98,6.41,0.69,3.67,6.33,1.42,4.43,7.27
2050-04-01,43.708333225,-79.375002465,6.70,9.24,12.84,7.12,9.29,11.72,8.11,10.45,12.03
2050-05-01,43.708333225,-79.375002465,13.07,14.97,16.82,12.87,14.69,17.81,13.70,15.98,18.64
2050-06-01,43.708333225,-79.375002465,18.97,20.39,22.90,18.61,20.88,23.31,19.87,20.97,23.47
2050-07-01,43.708333225,-79.375002465,22.17,23.68,25.60,22.63,23.99,25.51,22.98,24.35,27.08
2050-08-01,43.708333225,-79.375002465,21.50,22.90,24.18,21.59,23.49,25.57,21.65,24.30,26.40
2050-09-01,43.708333225,-79.375002465,16.75,19.40,21.90,16.88,18.35,22.27,18.08,20.57,22.98
2050-10-01,43.708333225,-79.375002465,10.80,12.49,15.34,10.27,12.36,15.68,10.89,12.39,16.02
2050-11-01,43.708333225,-79.375002465,4.04,6.45,9.02,5.13,6.71,8.59,5.60,7.74,9.84
2050-12-01,43.708333225,-79.375002465,-1.70,1.54,4.52,-2.33,0.73,2.71,-0.73,2.31,5.76
2051-01-01,43.708333225,-79.375002465,-3.80,-1.23,1.85,-5.50,-2.30,0.89,-3.64,-0.39,3.23
2051-02-01,43.708333225,-79.375002465,-4.55,-0.94,1.94,-4.78,-0.73,1.23,-1.68,0.90,3.47
2051-03-01,43.708333225,-79.375002465,0.76,2.98,4.92,1.01,3.54,6.72,0.98,4.35,6.81
2051-04-01,43.708333225,-79.375002465,7.28,9.22,12.10,7.69,9.37,11.66,7.40,10.03,12.54
2051-05-01,43.708333225,-79.375002465,13.14,15.37,16.70,13.77,15.78,18.25,13.72,15.61,17.74
2051-06-01,43.708333225,-79.375002465,18.87,21.15,22.15,19.02,20.74,22.79,19.71,21.19,22.69
2051-07-01,43.708333225,-79.375002465,21.92,23.91,25.95,23.04,24.13,26.86,22.97,24.97,26.64
2051-08-01,43.708333225,-79.375002465,21.84,22.97,25.16,21.82,23.80,25.93,22.22,23.74,26.10
2051-09-01,43.708333225,-79.375002465,17.30,19.06,20.71,18.06,19.95,22.02,17.73,19.90,22.02
2051-10-01,43.708333225,-79.375002465,10.45,12.27,14.12,11.24,13.28,14.63,10.65,13.57,15.51
2051-11-01,43.708333225,-79.375002465,3.97,6.34,8.83,4.41,6.65,8.96,5.41,7.46,10.30
2051-12-01,43.708333225,-79.375002465,-3.12,0.17,3.74,-0.74,0.97,3.97,0.52,2.39,5.25
2052-01-01,43.708333225,-79.375002465,-6.02,-0.58,1.87,-5.55,-1.93,1.22,-2.81,0.08,2.56
2052-02-01,43.708333225,-79.375002465,-4.56,-1.23,2.91,-5.08,-1.02,1.93,-3.90,0.97,2.58
2052-03-01,43.708333225,-79.375002465,0.70,3.89,7.14,-1.18,3.32,7.25,0.66,3.26,6.06
2052-04-01,43.708333225,-79.375002465,7.01,9.28,12.08,6.68,9.45,11.60,7.42,9.43,12.99
2052-05-01,43.708333225,-79.375002465,13.80,15.15,17.79,13.30,15.57,17.60,14.40,16.67,18.56
2052-06-01,43.708333225,-79.375002465,18.86,20.77,23.12,18.80,20.64,22.46,19.96,21.73,24.52
2052-07-01,43.708333225,-79.375002465,22.16,23.13,26.37,22.08,24.28,26.30,23.64,25.16,26.88
2052-08-01,43.708333225,-79.375002465,22.00,23.11,25.02,21.63,23.67,25.93,22.33,24.05,26.27
2052-09-01,43.708333225,-79.375002465,17.57,18.82,22.13,17.28,18.56,20.50,18.32,20.10,22.45
2052-10-01,43.708333225,-79.375002465,10.30,12.14,14.78,10.94,12.35,13.87,11.05,13.43,15.45
2052-11-01,43.708333225,-79.375002465,4.48,6.78,9.42,4.34,7.02,8.20,6.21,7.58,10.38
2052-12-01,43.708333225,-79.375002465,-2.14,1.39,3.67,-0.63,1.31,4.20,0.46,2.41,4.77
2053-01-01,43.708333225,-79.375002465,-4.92,-1.12,1.46,-4.45,-1.38,0.60,-2.64,-0.04,2.95
2053-02-01,43.708333225,-79.375002465,-6.44,-0.88,2.28,-2.67,-0.23,2.05,-1.45,1.27,4.18
2053-03-01,43.708333225,-79.375002465,0.59,3.42,6.27,1.93,4.09,6.56,1.91,4.66,8.10
2053-04-01,43.708333225,-79.375002465,6.29,9.71,11.79,7.47,9.97,12.20,7.28,10.16,12.25
2053-05-01,43.708333225,-79.375002465,13.02,14.71,16.32,13.24,15.87,17.65,13.67,16.62,18.42
2053-06-01,43.708333225,-79.375002465,18.60,20.82,22.63,18.55,20.83,23.02,19.60,21.83,23.57
2053-07-01,43.708333225,-79.375002465,22.02,23.87,26.27,22.25,23.58,26.51,23.60,24.57,27.29
2053-08-01,43.708333225,-79.375002465,21.75,23.57,25.27,21.50,23.16,25.67,21.76,24.11,26.51
2053-09-01,43.708333225,-79.375002465,16.85,19.35,22.07,16.90,19.45,22.01,17.46,20.24,23.04
2053-10-01,43.708333225,-79.375002465,10.95,12.16,14.16,10.61,12.88,14.55,11.72,13.57,16.41
2053-11-01,43.708333225,-79.375002465,4.16,6.60,8.12,4.95,6.95,8.67,5.71,7.44,9.84
2053-12-01,43.708333225,-79.375002465,-2.55,0.52,3.23,-1.30,1.83,5.35,-0.49,1.63,4.34
2054-01-01,43.708333225,-79.375002465,-5.67,-1.60,1.06,-2.51,-0.78,2.66,-2.81,-0.27,2.05
2054-02-01,43.708333225,-79.375002465,-4.16,0.45,3.45,-1.96,-0.55,3.54,-2.19,0.31,3.19
2054-03-01,43.708333225,-79.375002465,-0.34,2.41,5.87,0.61,4.06,6.81,1.49,5.23,8.37
2054-04-01,43.708333225,-79.375002465,6.10,8.85,12.43,7.80,9.56,12.70,7.91,10.11,13.78
2054-05-01,43.708333225,-79.375002465,13.14,14.62,16.67,13.20,15.19,17.29,14.36,16.32,18.38
2054-06-01,43.708333225,-79.375002465,19.15,20.52,23.07,19.46,20.17,22.45,19.75,21.50,23.74
2054-07-01,43.708333225,-79.375002465,21.12,22.86,26.11,22.07,23.66,25.35,22.74,24.80,27.56
2054-08-01,43.708333225,-79.375002465,21.37,23.07,24.78,22.10,23.75,26.17,22.56,23.81,26.85
2054-09-01,43.708333225,-79.375002465,15.94,18.78,20.61,16.67,18.85,21.71,18.13,20.48,22.80
2054-10-01,43.708333225,-79.375002465,10.01,12.28,13.42,10.35,12.67,14.82,11.11,13.60,16.13
2054-11-01,43.708333225,-79.375002465,3.59,6.05,7.81,4.85,7.03,9.05,4.35,7.90,10.09
2054-12-01,43.708333225,-79.375002465,-1.98,0.55,2.63,-0.12,2.51,5.01,0.07,2.49,5.44
2055-01-01,43.708333225,-79.375002465,-4.46,-1.29,2.12,-2.91,-0.54,1.28,-3.89,-0.04,2.30
2055-02-01,43.708333225,-79.375002465,-4.16,-0.82,2.19,-3.92,-1.78,2.74,-2.04,0.89,3.95
2055-03-01,43.708333225,-79.375002465,1.13,3.63,5.68,0.48,3.40,5.46,1.96,4.74,6.38
2055-04-01,43.708333225,-79.375002465,6.46,9.24,11.77,7.03,9.56,12.17,8.09,10.28,13.75
2055-05-01,43.708333225,-79.375002465,12.45,14.29,17.10,13.22,15.54,17.58,14.37,16.33,18.68
2055-06-01,43.708333225,-79.375002465,18.71,20.62,23.30,19.87,21.30,22.47,20.29,21.80,23.77
2055-07-01,43.708333225,-79.375002465,21.68,23.45,25.77,22.29,23.54,25.90,22.84,24.84,26.93
2055-08-01,43.708333225,-79.375002465,21.06,22.71,25.55,22.24,23.91,25.24,22.59,24.28,26.50
2055-09-01,43.708333225,-79.375002465,16.72,19.47,21.13,18.19,19.94,22.31,17.85,19.92,21.54
2055-10-01,43.708333225,-79.375002465,10.17,12.55,14.39,9.70,12.81,14.57,10.80,13.04,16.26
2055-11-01,43.708333225,-79.375002465,3.55,6.01,8.03,4.95,6.73,8.32,6.05,7.24,9.97
2055-12-01,43.708333225,-79.375002465,-1.89,0.96,4.04,-2.33,1.90,5.15,-0.18,2.72,7.00
2056-01-01,43.708333225,-79.375002465,-4.97,-1.62,2.35,-4.92,-1.04,1.81,-2.03,0.63,3.41
2056-02-01,43.708333225,-79.375002465,-5.13,-0.61,2.59,-4.65,-0.76,1.79,-2.97,0.27,4.05
2056-03-01,43.708333225,-79.375002465,0.33,2.77,4.98,0.17,3.45,7.05,0.98,4.03,8.84
2056-04-01,43.708333225,-79.375002465,6.49,10.28,12.27,7.22,9.82,12.63,7.88,10.37,12.71
2056-05-01,43.708333225,-79.375002465,13.71,14.65,18.39,13.14,15.13,17.69,14.31,17.16,18.58
2056-06-01,43.708333225,-79.375002465,18.59,20.34,22.35,19.22,20.70,23.23,19.72,21.88,24.52
2056-07-01,43.708333225,-79.375002465,21.90,23.20,25.46,22.73,24.20,26.16,23.28,24.96,27.41
2056-08-01,43.708333225,-79.375002465,21.00,23.19,24.56,22.18,23.56,25.45,22.35,24.47,26.86
2056-09-01,43.708333225,-79.375002465,16.97,18.45,20.91,17.50,19.76,21.19,18.43,20.81,22.96
2056-10-01,43.708333225,-79.375002465,10.56,12.53,14.72,11.75,13.21,15.53,12.35,13.28,16.55
2056-11-01,43.708333225,-79.375002465,4.46,6.28,8.06,4.27,6.78,9.72,6.06,8.00,10.71
2056-12-01,43.708333225,-79.375002465,-2.01,1.43,3.62,-1.48,1.22,4.90,-0.63,1.89,4.88
2057-01-01,43.708333225,-79.375002465,-5.18,-1.34,2.43,-4.94,-1.43,3.02,-3.83,-0.79,2.13
2057-02-01,43.708333225,-79.375002465,-3.58,-0.62,1.86,-3.33,0.04,3.41,-4.82,-0.03,4.05
2057-03-01,43.708333225,-79.375002465,1.04,3.56,4.93,1.12,4.37,6.98,0.40,4.30,6.32
2057-04-01,43.708333225,-79.375002465,7.37,9.15,11.19,6.97,9.69,12.02,8.56,10.89,13.15
2057-05-01,43.708333225,-79.375002465,12.60,14.57,16.12,14.40,15.72,18.31,13.42,15.56,19.40
2057-06-01,43.708333225,-79.375002465,19.59,21.22,22.98,19.70,21.35,23.13,20.00,22.37,24.44
2057-07-01,43.708333225,-79.375002465,21.95,23.65,24.91,22.82,24.23,25.76,23.48,25.01,27.23
2057-08-01,43.708333225,-79.375002465,21.07,22.93,24.04,22.04,24.05,25.78,22.49,24.60,27.00
2057-09-01,43.708333225,-79.375002465,17.10,19.08,21.54,17.15,18.63,22.68,17.59,19.56,23.02
2057-10-01,43.708333225,-79.375002465,10.39,12.54,14.73,11.08,12.61,15.32,11.31,13.71,16.83
2057-11-01,43.708333225,-79.375002465,3.94,7.21,9.16,4.47,7.14,8.61,5.26,8.07,10.89
2057-12-01,43.708333225,-79.375002465,-1.84,1.49,3.60,-3.07,1.28,3.75,-0.95,2.11,5.73
2058-01-01,43.708333225,-79.375002465,-4.50,-1.33,1.85,-4.60,-1.73,0.46,-4.65,-1.01,3.12
2058-02-01,43.708333225,-79.375002465,-4.11,-0.42,1.76,-5.25,-0.85,2.09,-3.07,0.16,3.11
2058-03-01,43.708333225,-79.375002465,-0.07,3.86,6.01,1.48,3.34,6.97,1.30,5.04,7.31
2058-04-01,43.708333225,-79.375002465,7.03,9.23,10.70,8.30,10.21,11.78,8.75,10.07,12.63
2058-05-01,43.708333225,-79.375002465,13.43,14.71,17.37,14.16,15.43,17.99,13.62,15.92,19.34
2058-06-01,43.708333225,-79.375002465,18.99,20.76,22.18,20.36,21.64,24.43,20.03,22.40,24.01
2058-07-01,43.708333225,-79.375002465,22.35,23.41,26.01,22.68,24.15,25.77,23.23,25.23,27.56
2058-08-01,43.708333225,-79.375002465,21.72,22.98,24.16,22.55,23.43,25.02,22.24,24.61,27.22
2058-09-01,43.708333225,-79.375002465,16.68,18.35,21.27,17.56,19.23,22.38,18.55,20.03,22.43
2058-10-01,43.708333225,-79.375002465,10.11,12.38,14.52,11.26,12.76,14.75,11.55,13.08,16.20
2058-11-01,43.708333225,-79.375002465,4.90,6.82,8.40,4.75,6.67,9.06,5.68,7.25,9.40
2058-12-01,43.708333225,-79.375002465,-0.76,1.35,4.57,-2.58,1.33,4.75,1.41,3.54,7.19
2059-01-01,43.708333225,-79.375002465,-5.44,-2.11,1.30,-5.62,-1.42,1.47,-2.64,1.14,3.43
2059-02-01,43.708333225,-79.375002465,-4.09,-0.97,1.36,-5.02,-1.17,2.03,-1.82,0.90,4.49
2059-03-01,43.708333225,-79.375002465,0.96,2.80,5.30,0.19,3.39,6.07,0.91,4.65,8.08
2059-04-01,43.708333225,-79.375002465,6.97,9.00,12.53,7.93,9.45,11.60,8.49,10.94,13.15
2059-05-01,43.708333225,-79.375002465,13.89,15.87,18.11,13.00,15.27,17.26,14.58,16.78,18.97
2059-06-01,43.708333225,-79.375002465,18.04,20.82,22.70,19.74,21.14,22.86,20.68,21.78,24.65
2059-07-01,43.708333225,-79.375002465,21.92,23.68,25.38,22.97,24.22,26.13,23.78,25.64,27.93
2059-08-01,43.708333225,-79.375002465,21.23,22.76,24.99,22.17,23.92,26.65,23.22,25.40,28.08
2059-09-01,43.708333225,-79.375002465,17.23,19.75,21.36,17.84,19.67,21.22,17.53,20.49,22.61
2059-10-01,43.708333225,-79.375002465,10.71,12.20,14.54,10.82,12.51,15.07,11.98,13.53,16.04
2059-11-01,43.708333225,-79.375002465,5.25,6.96,8.77,4.97,7.30,9.43,6.12,8.15,9.70
2059-12-01,43.708333225,-79.375002465,-1.25,1.03,3.53,-1.14,1.84,5.37,0.48,3.68,6.37
2060-01-01,43.708333225,-79.375002465,-5.59,-0.87,1.54,-4.09,-0.95,2.84,-1.48,1.26,4.39
2060-02-01,43.708333225,-79.375002465,-5.53,-1.76,2.37,-3.99,-0.01,2.48,-1.80,0.65,4.19
2060-03-01,43.708333225,-79.375002465,0.60,3.51,5.75,0.93,4.58,7.78,2.82,4.35,6.66
2060-04-01,43.708333225,-79.375002465,6.88,10.22,13.38,7.43,9.17,11.95,9.16,10.80,12.84
2060-05-01,43.708333225,-79.375002465,12.26,15.71,17.80,14.24,15.11,17.55,14.14,15.67,17.60
2060-06-01,43.708333225,-79.375002465,19.00,20.50,22.72,19.80,21.62,23.70,20.29,21.91,24.19
2060-07-01,43.708333225,-79.375002465,22.25,23.50,25.35,23.51,24.71,26.76,23.07,24.75,27.24
2060-08-01,43.708333225,-79.375002465,21.79,22.93,24.48,22.43,23.96,26.23,23.42,25.33,27.76
2060-09-01,43.708333225,-79.375002465,17.54,18.87,21.13,17.36,19.16,22.35,18.48,20.47,23.82
2060-10-01,43.708333225,-79.375002465,10.43,11.94,14.95,10.29,12.44,14.83,10.74,13.85,15.91
2060-11-01,43.708333225,-79.375002465,4.61,6.55,9.10,4.72,7.74,9.95,5.62,7.61,9.97
2060-12-01,43.708333225,-79.375002465,-1.61,1.20,3.76,-0.54,2.33,4.11,0.30,2.53,6.38
2061-01-01,43.708333225,-79.375002465,-5.46,-1.69,1.31,-5.13,-1.35,1.25,-3.82,-0.43,4.09
2061-02-01,43.708333225,-79.375002465,-4.21,-1.21,2.16,-6.30,-0.69,2.72,-0.94,1.79,6.41
2061-03-01,43.708333225,-79.375002465,1.37,3.62,5.40,0.63,3.36,7.88,3.82,6.14,8.92
2061-04-01,43.708333225,-79.375002465,7.62,9.68,12.17,7.11,10.01,11.98,8.52,11.12,13.19
2061-05-01,43.708333225,-79.375002465,13.28,14.06,17.69,12.81,15.03,18.69,14.15,16.14,18.87
2061-06-01,43.708333225,-79.375002465,19.80,20.60,21.56,19.14,21.61,23.67,20.17,21.90,24.60
2061-07-01,43.708333225,-79.375002465,22.19,24.00,25.29,22.95,24.75,26.45,23.88,25.19,27.51
2061-08-01,43.708333225,-79.375002465,21.27,23.15,24.71,21.93,23.72,25.93,22.69,24.96,28.17
2061-09-01,43.708333225,-79.375002465,16.89,18.68,21.54,18.52,19.96,21.75,18.69,20.62,23.67
2061-10-01,43.708333225,-79.375002465,9.27,12.45,15.42,10.41,12.93,15.09,11.38,13.82,16.21
2061-11-01,43.708333225,-79.375002465,5.02,6.88,9.06,5.07,7.82,10.31,5.59,8.86,10.84
2061-12-01,43.708333225,-79.375002465,-0.29,1.25,3.76,-0.88,1.95,4.97,1.20,3.32,5.41
2062-01-01,43.708333225,-79.375002465,-4.17,-1.85,0.76,-2.81,-0.35,2.91,-2.80,0.08,3.71
2062-02-01,43.708333225,-79.375002465,-5.10,-1.92,1.79,-2.87,-0.10,2.62,-2.77,1.49,4.33
2062-03-01,43.708333225,-79.375002465,-0.40,2.71,5.49,1.88,4.70,7.22,0.73,4.07,6.84
2062-04-01,43.708333225,-79.375002465,6.74,9.59,12.44,8.59,9.95,11.79,9.27,10.59,12.70
2062-05-01,43.708333225,-79.375002465,13.35,14.63,16.47,12.32,15.83,18.95,14.51,16.48,18.79
2062-06-01,43.708333225,-79.375002465,18.70,20.44,22.99,19.51,21.72,24.51,19.66,22.85,25.88
2062-07-01,43.708333225,-79.375002465,22.49,23.64,24.78,23.33,24.94,26.63,23.75,25.95,27.82
2062-08-01,43.708333225,-79.375002465,21.47,23.19,25.21,22.45,23.81,25.83,23.52,25.04,26.64
2062-09-01,43.708333225,-79.375002465,16.30,18.22,20.65,16.71,19.68,21.79,18.69,21.12,23.73
2062-10-01,43.708333225,-79.375002465,10.73,12.18,14.43,9.83,12.51,15.15,12.03,13.67,15.93
2062-11-01,43.708333225,-79.375002465,4.30,6.06,8.66,4.89,7.88,10.45,6.02,8.24,11.20
2062-12-01,43.708333225,-79.375002465,-0.83,0.79,4.54,-0.35,2.75,4.76,-0.18,2.76,5.25
2063-01-01,43.708333225,-79.375002465,-4.00,-1.15,0.57,-3.29,0.93,3.25,-4.65,-0.89,3.07
2063-02-01,43.708333225,-79.375002465,-4.28,-0.44,1.54,-2.39,-0.29,2.69,-3.40,-0.03,3.36
2063-03-01,43.708333225,-79.375002465,1.35,3.58,6.57,1.93,3.95,7.31,2.30,4.30,8.31
2063-04-01,43.708333225,-79.375002465,8.34,10.13,12.42,8.38,10.15,11.94,8.77,10.86,13.12
2063-05-01,43.708333225,-79.375002465,12.56,15.97,18.11,13.38,15.65,19.50,15.05,17.08,19.27
2063-06-01,43.708333225,-79.375002465,19.32,20.74,22.60,18.51,21.74,24.09,20.23,22.23,24.37
2063-07-01,43.708333225,-79.375002465,22.13,23.84,25.39,22.62,24.30,26.05,23.19,25.26,28.64
2063-08-01,43.708333225,-79.375002465,20.96,23.80,25.37,23.11,24.32,25.95,23.78,25.27,27.79
2063-09-01,43.708333225,-79.375002465,16.53,19.19,21.27,18.27,20.06,21.86,19.24,20.94,24.95
2063-10-01,43.708333225,-79.375002465,10.71,12.34,14.13,11.19,13.25,14.79,12.19,14.13,18.15
2063-11-01,43.708333225,-79.375002465,4.69,7.55,9.08,3.91,7.42,9.00,6.22,8.95,10.75
2063-12-01,43.708333225,-79.375002465,-0.44,1.55,3.17,-1.36,1.49,4.25,-1.25,3.50,6.01
2064-01-01,43.708333225,-79.375002465,-4.44,-1.38,0.99,-3.98,-1.32,2.42,-2.66,-0.31,3.58
2064-02-01,43.708333225,-79.375002465,-3.51,-0.65,1.83,-3.55,-0.05,2.18,-2.77,1.37,3.81
2064-03-01,43.708333225,-79.375002465,1.50,4.85,7.73,1.43,4.24,7.08,2.16,5.34,7.72
2064-04-01,43.708333225,-79.375002465,8.23,10.59,12.50,8.94,10.65,12.58,8.78,11.71,12.97
2064-05-01,43.708333225,-79.375002465,13.00,15.19,17.86,13.96,15.83,19.09,14.21,16.81,19.39
2064-06-01,43.708333225,-79.375002465,19.36,21.09,22.59,19.52,20.93,22.96,20.65,22.48,24.63
2064-07-01,43.708333225,-79.375002465,21.41,24.01,25.64,22.35,23.96,26.49,23.76,25.31,28.79
2064-08-01,43.708333225,-79.375002465,21.65,24.04,26.17,22.16,23.66,25.65,23.44,25.14,27.98
2064-09-01,43.708333225,-79.375002465,16.89,19.06,20.81,17.74,19.76,21.94,19.28,21.51,23.47
2064-10-01,43.708333225,-79.375002465,9.34,12.53,14.44,10.57,12.75,15.31,11.33,14.03,17.35
2064-11-01,43.708333225,-79.375002465,4.17,6.64,8.33,4.93,6.92,9.92,5.84,8.70,10.44
2064-12-01,43.708333225,-79.375002465,-0.97,1.20,2.97,-1.91,1.29,4.07,0.75,3.80,5.60
2065-01-01,43.708333225,-79.375002465,-5.46,-1.42,1.40,-5.24,-1.08,1.96,-2.81,1.35,3.74
2065-02-01,43.708333225,-79.375002465,-4.82,-0.12,2.29,-3.44,-1.06,2.74,-2.97,2.79,5.51
2065-03-01,43.708333225,-79.375002465,1.01,3.72,7.14,0.37,3.38,6.16,1.11,5.63,8.67
2065-04-01,43.708333225,-79.375002465,7.41,9.71,12.73,7.41,9.51,12.66,8.03,10.44,12.39
2065-05-01,43.708333225,-79.375002465,13.03,15.32,16.54,14.01,15.67,17.19,14.42,16.79,19.77
2065-06-01,43.708333225,-79.375002465,19.61,21.01,22.72,19.28,21.43,24.22,20.11,22.16,24.18
2065-07-01,43.708333225,-79.375002465,21.84,23.62,25.76,23.01,24.54,26.67,23.60,25.71,28.12
2065-08-01,43.708333225,-79.375002465,20.84,23.34,25.58,21.64,23.53,25.83,23.55,25.17,26.96
2065-09-01,43.708333225,-79.375002465,17.67,19.18,21.24,17.64,19.04,21.33,19.45,20.77,22.77
2065-10-01,43.708333225,-79.375002465,9.86,12.18,13.95,11.40,13.58,15.77,12.09,13.22,16.33
2065-11-01,43.708333225,-79.375002465,4.32,6.74,9.09,6.08,7.04,9.70,5.38,8.18,9.99
2065-12-01,43.708333225,-79.375002465,-1.49,2.08,4.85,-1.40,1.75,4.75,0.01,2.68,7.12
2066-01-01,43.708333225,-79.375002465,-4.30,-1.47,2.68,-3.96,-0.72,2.30,-1.92,0.70,3.41
2066-02-01,43.708333225,-79.375002465,-4.11,-1.35,1.89,-3.64,0.19,3.30,-2.49,0.97,4.17
2066-03-01,43.708333225,-79.375002465,0.47,2.66,6.65,0.61,3.66,7.16,1.98,4.63,7.22
2066-04-01,43.708333225,-79.375002465,7.60,9.97,12.13,8.28,9.98,12.25,8.48,11.87,13.90
2066-05-01,43.708333225,-79.375002465,12.89,14.67,17.80,13.43,16.40,18.14,14.77,16.88,19.18
2066-06-01,43.708333225,-79.375002465,19.13,20.48,21.83,20.19,21.73,23.17,20.83,22.53,25.16
2066-07-01,43.708333225,-79.375002465,22.29,24.14,25.64,23.01,24.46,27.11,24.35,25.92,28.46
2066-08-01,43.708333225,-79.375002465,21.39,23.15,24.92,21.92,24.42,26.23,23.52,25.69,27.70
2066-09-01,43.708333225,-79.375002465,17.97,19.33,21.44,17.83,19.92,22.23,18.81,21.09,25.47
2066-10-01,43.708333225,-79.375002465,9.69,12.04,13.56,10.75,12.57,15.36,11.81,14.07,16.85
2066-11-01,43.708333225,-79.375002465,4.30,6.75,9.20,6.18,7.39,10.26,6.44,8.25,11.34
2066-12-01,43.708333225,-79.375002465,-1.90,0.98,2.93,-0.80,1.26,4.69,1.84,3.56,7.18
2067-01-01,43.708333225,-79.375002465,-4.54,-1.11,1.43,-3.43,-0.13,2.17,-1.04,1.63,4.62
2067-02-01,43.708333225,-79.375002465,-4.89,-0.83,2.69,-3.10,-1.38,2.98,0.35,2.60,4.86
2067-03-01,43.708333225,-79.375002465,0.93,3.92,6.09,1.36,4.07,6.32,1.31,4.51,8.81
2067-04-01,43.708333225,-79.375002465,8.32,10.59,12.28,8.37,10.11,11.63,9.49,11.30,14.00
2067-05-01,43.708333225,-79.375002465,13.63,15.74,17.92,13.60,15.76,18.66,14.37,16.65,19.11
2067-06-01,43.708333225,-79.375002465,18.87,20.73,22.72,19.82,21.04,23.34,20.94,22.47,24.40
2067-07-01,43.708333225,-79.375002465,22.35,24.10,25.57,22.88,24.30,26.30,24.20,26.10,28.80
2067-08-01,43.708333225,-79.375002465,21.68,23.34,25.00,22.53,23.99,26.14,24.07,26.10,29.05
2067-09-01,43.708333225,-79.375002465,16.39,18.97,21.09,17.38,19.71,22.00,18.54,21.38,24.92
2067-10-01,43.708333225,-79.375002465,10.80,12.80,14.64,10.94,12.45,14.70,12.60,14.64,17.63
2067-11-01,43.708333225,-79.375002465,4.92,6.55,8.63,5.47,7.65,9.15,6.53,7.53,10.90
2067-12-01,43.708333225,-79.375002465,-1.61,1.49,4.34,-0.24,2.03,3.73,0.34,2.97,6.14
2068-01-01,43.708333225,-79.375002465,-4.97,-2.01,0.45,-4.13,-1.83,2.98,-1.35,1.31,3.57
2068-02-01,43.708333225,-79.375002465,-3.60,-2.15,2.19,-3.28,-0.45,2.86,-0.92,2.21,3.48
2068-03-01,43.708333225,-79.375002465,-1.09,3.51,7.08,1.09,4.59,7.33,3.13,5.73,8.50
